SF2SA1DB,HHTYPC,STHHTYC,HHADULEC,NUMKHHEC,RAECURF,INCDECEP,INCDECE,ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSDID,ABSEID,ABSKID,ABSTID,INCSRCHA,INCSRCHB,INCSRCHC,INCSRCHD,INCSRCHE,HSRCCDE,WINDGHH,FDSECQ1,FDSECQ2,LEVEL1,HHC0T14,HH15OV,NUMPERHH,NOATSIHH,ATSI0T14,ATSI18OV,ATSI0T17,ATSI15OV,ABSHID,ABSLFID
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001699,0
2,2,1,2,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001700,0
1,4,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1001701,0
1,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,1,5,1,2,1,3,2,2,0,2,0,INP13B1001702,0
1,6,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,2,2,4,4,2,2,2,2,INP13B1001703,0
1,6,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1001704,0
1,6,2,4,6,2,7,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,5,10,10,5,4,6,5,INP13B1001705,0
3,3,1,2,2,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1001706,0
1,6,1,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,1,2,3,3,1,2,1,2,INP13B1001707,0
1,4,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001708,0
2,2,1,2,0,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001709,0
1,2,1,2,0,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001710,0
3,6,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1001711,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001712,0
4,4,1,1,6,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,8,0,1,4,3,7,7,4,1,6,3,INP13B1001713,0
4,3,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001714,0
1,6,2,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,7,10,10,3,4,6,7,INP13B1001715,0
2,6,2,3,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,4,6,4,2,1,3,2,INP13B1001716,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1001717,0
2,3,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,1,3,4,4,1,3,1,3,INP13B1001718,0
5,3,1,2,2,1,10,9,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,1,2,2,4,2,1,1,1,1,INP13B1001719,0
2,1,5,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001720,0
2,4,1,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1001721,0
1,1,5,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001722,0
1,3,1,2,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001723,0
1,6,4,3,0,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,3,3,2,0,2,0,2,INP13B1001724,0
1,4,1,1,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,1,1,2,1,1,0,1,0,INP13B1001725,0
1,2,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1001726,0
1,5,6,2,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1001727,0
2,3,1,2,2,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,4,4,3,0,1,2,3,INP13B1001728,0
3,3,1,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001729,0
1,1,5,1,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001730,0
1,6,3,7,3,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,1,1,3,7,10,10,3,7,3,7,INP13B1001731,0
1,4,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,3,3,3,0,3,0,3,INP13B1001732,0
2,3,1,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1001733,0
2,4,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1001734,0
1,6,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1001735,0
1,6,1,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3,3,6,6,3,2,4,3,INP13B1001736,0
2,2,1,2,0,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001737,0
1,6,2,4,2,2,8,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,2,4,6,6,2,4,2,4,INP13B1001738,0
1,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001739,0
2,3,1,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1001740,0
1,6,2,3,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,2,3,5,4,2,2,2,2,INP13B1001741,0
3,6,2,5,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,5,7,7,2,5,2,5,INP13B1001742,0
1,3,1,3,1,1,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,4,4,3,0,2,1,3,INP13B1001743,0
1,2,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001744,0
1,6,2,2,4,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1001745,0
1,6,1,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,4,3,7,7,4,3,4,3,INP13B1001746,0
1,3,1,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1001747,0
1,4,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001748,0
3,3,1,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1001749,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1001750,0
1,6,2,4,4,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,4,4,8,8,4,4,4,4,INP13B1001751,0
1,4,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3,1,4,4,3,1,3,1,INP13B1001752,0
2,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1001753,0
1,4,1,1,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1001754,0
1,4,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1001755,0
3,1,5,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001756,0
1,6,2,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1001757,0
1,6,2,3,2,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,2,3,5,3,2,1,2,1,INP13B1001758,0
2,6,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1001759,0
1,6,1,1,4,1,5,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,4,1,5,5,4,1,4,1,INP13B1001760,0
1,3,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1001761,0
1,6,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001762,0
1,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001763,0
1,3,1,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,3,3,2,0,2,0,2,INP13B1001764,0
3,1,5,1,0,1,4,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001765,0
1,4,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001766,0
1,3,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1001767,0
2,4,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001768,0
3,3,1,2,4,1,8,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,4,2,6,5,4,1,4,1,INP13B1001769,0
1,1,5,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001770,0
1,6,1,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,1,1,2,3,3,1,2,1,2,INP13B1001771,0
1,6,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1001772,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001773,0
4,4,1,1,1,2,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001774,0
1,6,3,5,3,2,7,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,3,5,8,8,3,5,3,5,INP13B1001775,0
1,3,1,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,5,5,4,0,2,2,4,INP13B1001776,0
4,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001777,0
3,6,2,3,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,3,4,3,1,2,1,2,INP13B1001778,0
1,1,5,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001779,0
1,6,2,7,2,2,8,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,2,7,9,9,2,7,2,7,INP13B1001780,0
3,3,1,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,1,1,3,4,1,0,0,1,1,INP13B1001781,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1001782,0
1,6,1,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,3,3,6,5,3,2,3,2,INP13B1001783,0
1,4,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,3,3,2,0,1,1,2,INP13B1001784,0
1,3,1,3,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,4,4,4,0,3,1,4,INP13B1001785,0
1,4,1,2,0,2,10,10,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001786,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001787,0
1,1,5,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001788,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001789,0
3,3,1,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1001790,0
1,6,2,7,1,2,9,5,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,5,1,1,7,8,8,1,7,1,7,INP13B1001791,0
1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001792,0
2,6,2,3,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,2,3,5,1,0,1,0,1,INP13B1001793,0
3,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,1,1,2,1,1,0,1,0,INP13B1001794,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001795,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001796,0
2,3,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,1,2,3,3,1,2,1,2,INP13B1001797,0
5,6,1,2,8,1,9,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,8,2,10,7,6,1,6,1,INP13B1001798,0
1,6,1,2,7,2,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,8,0,1,6,3,9,9,6,2,7,3,INP13B1001799,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001800,0
1,6,1,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,2,4,4,2,1,3,2,INP13B1001801,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001802,0
2,3,1,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,1,2,3,5,4,2,1,3,2,INP13B1001803,0
3,2,1,2,0,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001804,0
1,4,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001805,0
3,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1001806,0
1,5,6,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001807,0
1,3,1,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,3,5,4,2,1,3,2,INP13B1001808,0
1,3,1,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1001809,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001810,0
3,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001811,0
1,6,2,4,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,3,4,7,7,3,4,3,4,INP13B1001812,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001813,0
1,6,1,2,2,1,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001814,0
1,6,1,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,3,3,3,0,3,0,3,INP13B1001815,0
5,1,5,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001816,0
5,2,1,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001817,0
1,2,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001818,0
1,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,1,2,3,1,1,0,1,0,INP13B1001819,0
1,2,1,2,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1001820,0
1,4,1,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,5,1,6,6,5,1,5,1,INP13B1001821,0
1,1,5,1,0,2,98,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001822,0
2,1,5,1,0,1,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001823,0
2,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001824,0
1,6,1,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,5,1,2,3,5,5,2,3,2,3,INP13B1001825,0
1,4,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,2,2,1,0,1,0,1,INP13B1001826,0
1,6,4,3,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,4,4,3,0,2,1,3,INP13B1001827,0
4,3,1,2,3,1,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,3,5,2,0,1,1,2,INP13B1001828,0
4,2,1,2,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001829,0
1,4,1,1,2,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1001830,0
3,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,3,5,3,2,1,2,1,INP13B1001831,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001832,0
1,3,1,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1001833,0
4,2,1,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001834,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001835,0
1,6,2,4,2,2,6,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,2,1,5,1,2,4,6,5,2,3,2,3,INP13B1001836,0
3,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001837,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001838,0
2,4,1,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001839,0
3,3,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,3,3,3,0,3,0,3,INP13B1001840,0
1,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001841,0
2,1,5,1,0,1,98,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001842,0
1,3,1,2,5,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1001843,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001844,0
1,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001845,0
1,3,1,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1001846,0
4,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001847,0
3,3,1,2,1,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,1,0,1,0,1,INP13B1001848,0
1,6,2,5,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,5,5,5,0,5,0,5,INP13B1001849,0
1,6,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,1,2,3,1,1,0,1,0,INP13B1001850,0
2,6,2,3,6,1,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,6,3,9,9,6,3,6,3,INP13B1001851,0
1,3,1,2,3,1,9,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,2,3,5,5,2,2,3,3,INP13B1001852,0
2,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001853,0
1,6,2,4,1,2,9,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1001854,0
1,2,1,2,0,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001855,0
3,4,1,1,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001856,0
1,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001857,0
2,2,1,2,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001858,0
1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001859,0
2,4,1,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,3,2,5,5,3,2,3,2,INP13B1001860,0
1,4,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,3,5,1,0,1,0,1,INP13B1001861,0
2,3,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,3,4,4,1,2,2,3,INP13B1001862,0
1,3,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1001863,0
1,5,6,3,0,2,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,0,3,3,3,0,3,0,3,INP13B1001864,0
1,6,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1001865,0
